Order ID,Client ID,Instrument,Side,Execution Status,Quantity,Price,Reason,Transaction Time
ord255,255,Orchid,2,Pfill,90,39.64,,20260423-090129.817
ord829,829,Rose,1,Pfill,240,37.85,,20260423-090129.817
ord793,793,Rose,2,Fill,240,37.85,,20260423-090129.817
ord829,829,Rose,1,Pfill,330,38.67,,20260423-090129.817
ord445,445,Rose,2,Fill,330,38.67,,20260423-090129.817
ord829,829,Rose,1,Fill,240,40.87,,20260423-090129.817
ord736,736,Rose,2,Pfill,240,40.87,,20260423-090129.817
ord830,830,Rose,1,New,630,26.90,,20260423-090129.817
ord831,831,Lotus,1,Pfill,280,24.11,,20260423-090129.817
ord785,785,Lotus,2,Fill,280,24.11,,20260423-090129.817
ord831,831,Lotus,1,Fill,300,24.19,,20260423-090129.817
ord802,802,Lotus,2,Pfill,300,24.19,,20260423-090129.817
ord832,832,Lotus,1,Pfill,320,24.19,,20260423-090129.817
ord802,802,Lotus,2,Fill,320,24.19,,20260423-090129.817
ord833,833,Rose,1,New,230,17.17,,20260423-090129.817
ord834,834,Tulip,2,New,520,28.75,,20260423-090129.817
ord835,835,Orchid,1,Pfill,120,39.64,,20260423-090129.817
ord255,255,Orchid,2,Fill,120,39.64,,20260423-090129.817
ord836,836,Lotus,1,New,10,29.65,,20260423-090129.817
ord837,837,Rose,1,New,440,29.33,,20260423-090129.817
ord838,838,Lavender,1,New,310,25.86,,20260423-090129.817
ord839,839,Orchid,2,New,100,45.98,,20260423-090129.817
ord840,840,Tulip,1,Pfill,410,24.78,,20260423-090129.817
ord823,823,Tulip,2,Fill,410,24.78,,20260423-090129.817
ord840,840,Tulip,1,Pfill,520,28.75,,20260423-090129.817
ord834,834,Tulip,2,Fill,520,28.75,,20260423-090129.817
ord840,840,Tulip,1,Fill,10,33.42,,20260423-090129.817
ord811,811,Tulip,2,Pfill,10,33.42,,20260423-090129.817
ord841,841,Tulip,1,New,950,15.74,,20260423-090129.817
ord842,842,Tulip,2,New,960,42.47,,20260423-090129.817
ord843,843,Rose,1,New,160,11.00,,20260423-090129.817
ord844,844,Lavender,2,Pfill,50,28.38,,20260423-090129.817
ord741,741,Lavender,1,Fill,50,28.38,,20260423-090129.817
ord844,844,Lavender,2,Fill,450,26.82,,20260423-090129.817
ord723,723,Lavender,1,Pfill,450,26.82,,20260423-090129.817
ord845,845,Orchid,2,Fill,130,39.70,,20260423-090129.817
ord835,835,Orchid,1,Pfill,130,39.70,,20260423-090129.817
ord846,846,Lavender,1,New,450,23.42,,20260423-090129.817
ord847,847,Orchid,1,New,800,31.36,,20260423-090129.817
ord848,848,Lotus,1,Pfill,190,36.83,,20260423-090129.817
ord666,666,Lotus,2,Fill,190,36.83,,20260423-090129.817
ord848,848,Lotus,1,Pfill,40,37.87,,20260423-090129.817
ord505,505,Lotus,2,Fill,40,37.87,,20260423-090129.817
ord848,848,Lotus,1,Pfill,60,38.38,,20260423-090129.817
ord465,465,Lotus,2,Fill,60,38.38,,20260423-090129.817
ord848,848,Lotus,1,Pfill,210,38.83,,20260423-090129.817
ord289,289,Lotus,2,Fill,210,38.83,,20260423-090129.817
ord848,848,Lotus,1,Fill,240,39.49,,20260423-090129.817
ord305,305,Lotus,2,Pfill,240,39.49,,20260423-090129.817
ord849,849,Tulip,1,New,90,27.17,,20260423-090129.817
ord850,850,Orchid,2,Fill,30,39.70,,20260423-090129.817
ord835,835,Orchid,1,Pfill,30,39.70,,20260423-090129.817
ord851,851,Lotus,1,New,940,26.91,,20260423-090129.817
ord852,852,Lavender,1,Pfill,280,33.61,,20260423-090129.817
ord640,640,Lavender,2,Fill,280,33.61,,20260423-090129.817
ord852,852,Lavender,1,Pfill,70,35.08,,20260423-090129.817
ord773,773,Lavender,2,Fill,70,35.08,,20260423-090129.817
ord852,852,Lavender,1,Fill,630,36.34,,20260423-090129.817
ord635,635,Lavender,2,Pfill,630,36.34,,20260423-090129.817
ord853,853,Lotus,1,New,480,22.27,,20260423-090129.817
ord854,854,Tulip,2,New,770,32.55,,20260423-090129.817
ord855,855,Rose,1,Pfill,40,40.87,,20260423-090129.817
ord736,736,Rose,2,Fill,40,40.87,,20260423-090129.817
ord855,855,Rose,1,Fill,80,40.87,,20260423-090129.817
ord821,821,Rose,2,Pfill,80,40.87,,20260423-090129.817
ord856,856,Rose,1,New,220,15.41,,20260423-090129.817
ord857,857,Rose,1,New,420,31.86,,20260423-090129.817
ord858,858,Rose,2,New,40,38.06,,20260423-090129.817
ord859,859,Rose,1,New,430,31.21,,20260423-090129.817
ord860,860,Lavender,1,Pfill,210,36.34,,20260423-090129.817
ord635,635,Lavender,2,Fill,210,36.34,,20260423-090129.817
ord860,860,Lavender,1,Pfill,270,38.21,,20260423-090129.817
ord424,424,Lavender,2,Fill,270,38.21,,20260423-090129.817
ord860,860,Lavender,1,Pfill,40,38.41,,20260423-090129.817
ord819,819,Lavender,2,Fill,40,38.41,,20260423-090129.817
ord860,860,Lavender,1,Pfill,380,38.82,,20260423-090129.817
ord642,642,Lavender,2,Fill,380,38.82,,20260423-090129.817
ord860,860,Lavender,1,Fill,60,38.87,,20260423-090129.817
ord139,139,Lavender,2,Pfill,60,38.87,,20260423-090129.817
ord861,861,Orchid,2,New,890,40.72,,20260423-090129.817
ord862,862,Rose,1,New,350,38.00,,20260423-090129.817
ord863,863,Lotus,1,New,300,15.44,,20260423-090129.817
ord864,864,Rose,2,Pfill,350,38.00,,20260423-090129.817
ord862,862,Rose,1,Fill,350,38.00,,20260423-090129.817
ord865,865,Orchid,2,Pfill,190,39.70,,20260423-090129.817
ord835,835,Orchid,1,Fill,190,39.70,,20260423-090129.817
ord865,865,Orchid,2,Fill,70,31.36,,20260423-090129.817
ord847,847,Orchid,1,Pfill,70,31.36,,20260423-090129.817
ord866,866,Rose,1,Pfill,370,35.56,,20260423-090129.817
ord864,864,Rose,2,Fill,370,35.56,,20260423-090129.817
ord866,866,Rose,1,Pfill,40,38.06,,20260423-090129.817
ord858,858,Rose,2,Fill,40,38.06,,20260423-090129.817
ord866,866,Rose,1,Fill,160,40.87,,20260423-090129.817
ord821,821,Rose,2,Pfill,160,40.87,,20260423-090129.817
ord867,867,Orchid,2,New,370,47.25,,20260423-090129.817
ord868,868,Rose,2,Pfill,420,31.86,,20260423-090129.817
ord857,857,Rose,1,Fill,420,31.86,,20260423-090129.817
ord868,868,Rose,2,Fill,410,31.21,,20260423-090129.817
ord859,859,Rose,1,Pfill,410,31.21,,20260423-090129.817
ord869,869,Tulip,2,New,990,35.01,,20260423-090129.817
ord870,870,Rose,1,Pfill,580,40.87,,20260423-090129.818
ord821,821,Rose,2,Fill,580,40.87,,20260423-090129.818
ord870,870,Rose,1,Fill,210,40.94,,20260423-090129.818
ord744,744,Rose,2,Pfill,210,40.94,,20260423-090129.818
ord871,871,Lavender,2,New,410,48.28,,20260423-090129.818
ord872,872,Rose,1,New,580,30.95,,20260423-090129.818
ord873,873,Tulip,2,Pfill,90,27.17,,20260423-090129.818
ord849,849,Tulip,1,Fill,90,27.17,,20260423-090129.818
ord873,873,Tulip,2,Pfill,150,20.20,,20260423-090129.818
ord806,806,Tulip,1,Fill,150,20.20,,20260423-090129.818
ord874,874,Tulip,2,New,100,46.93,,20260423-090129.818
ord875,875,Orchid,1,Fill,410,40.15,,20260423-090129.818
ord213,213,Orchid,2,Pfill,410,40.15,,20260423-090129.818
ord876,876,Rose,2,New,330,41.58,,20260423-090129.818
ord877,877,Orchid,2,New,450,34.22,,20260423-090129.818
ord878,878,Orchid,1,New,450,25.10,,20260423-090129.818
ord879,879,Tulip,1,Pfill,200,18.75,,20260423-090129.818
ord873,873,Tulip,2,Fill,200,18.75,,20260423-090129.818
ord879,879,Tulip,1,Fill,180,32.55,,20260423-090129.818
ord854,854,Tulip,2,Pfill,180,32.55,,20260423-090129.818
ord880,880,Orchid,1,New,450,18.29,,20260423-090129.818
ord881,881,Lotus,1,New,680,16.19,,20260423-090129.818
ord882,882,Rose,1,New,800,30.94,,20260423-090129.818
ord883,883,Lotus,1,New,580,14.38,,20260423-090129.818
ord884,884,Lavender,2,New,920,37.54,,20260423-090129.818
ord885,885,Orchid,1,New,500,17.32,,20260423-090129.818
ord886,886,Rose,1,New,30,24.74,,20260423-090129.818
ord887,887,Orchid,1,Fill,30,34.22,,20260423-090129.818
ord877,877,Orchid,2,Pfill,30,34.22,,20260423-090129.818
ord888,888,Tulip,2,New,450,20.65,,20260423-090129.818
ord889,889,Rose,2,New,710,47.45,,20260423-090129.818
ord890,890,Lotus,2,Pfill,210,32.47,,20260423-090129.818
ord832,832,Lotus,1,Fill,210,32.47,,20260423-090129.818
ord890,890,Lotus,2,Pfill,10,29.65,,20260423-090129.818
ord836,836,Lotus,1,Fill,10,29.65,,20260423-090129.818
ord891,891,Tulip,1,Pfill,450,20.65,,20260423-090129.818
ord888,888,Tulip,2,Fill,450,20.65,,20260423-090129.818
ord891,891,Tulip,1,Fill,10,32.55,,20260423-090129.818
ord854,854,Tulip,2,Pfill,10,32.55,,20260423-090129.818
ord892,892,Lotus,1,Pfill,360,28.64,,20260423-090129.818
ord890,890,Lotus,2,Fill,360,28.64,,20260423-090129.818
ord893,893,Rose,2,Pfill,20,31.21,,20260423-090129.818
ord859,859,Rose,1,Fill,20,31.21,,20260423-090129.818
ord893,893,Rose,2,Fill,380,30.95,,20260423-090129.818
ord872,872,Rose,1,Pfill,380,30.95,,20260423-090129.818
ord894,894,Rose,1,New,880,31.75,,20260423-090129.818
ord895,895,Tulip,2,New,820,49.67,,20260423-090129.818
ord896,896,Rose,2,Pfill,880,31.75,,20260423-090129.818
ord894,894,Rose,1,Fill,880,31.75,,20260423-090129.818
ord896,896,Rose,2,Fill,120,30.95,,20260423-090129.818
ord872,872,Rose,1,Pfill,120,30.95,,20260423-090129.818
ord897,897,Rose,1,Fill,200,40.94,,20260423-090129.818
ord744,744,Rose,2,Pfill,200,40.94,,20260423-090129.818
ord898,898,Tulip,2,New,190,26.26,,20260423-090129.818
ord899,899,Lavender,1,Fill,610,37.54,,20260423-090129.818
ord884,884,Lavender,2,Pfill,610,37.54,,20260423-090129.818
ord900,900,Tulip,2,New,250,46.18,,20260423-090129.818
ord901,901,Lotus,1,New,480,28.46,,20260423-090129.818
ord902,902,Rose,1,Pfill,320,40.94,,20260423-090129.818
ord744,744,Rose,2,Fill,320,40.94,,20260423-090129.818
ord902,902,Rose,1,Fill,350,41.17,,20260423-090129.818
ord401,401,Rose,2,Pfill,350,41.17,,20260423-090129.818
ord903,903,Rose,2,Pfill,80,30.95,,20260423-090129.818
ord872,872,Rose,1,Fill,80,30.95,,20260423-090129.818
ord903,903,Rose,2,Fill,340,30.94,,20260423-090129.818
ord882,882,Rose,1,Pfill,340,30.94,,20260423-090129.818
ord904,904,Lotus,1,New,500,25.17,,20260423-090129.818
ord905,905,Orchid,2,Fill,330,31.36,,20260423-090129.818
ord847,847,Orchid,1,Pfill,330,31.36,,20260423-090129.818
ord906,906,Rose,1,New,880,39.09,,20260423-090129.818
ord907,907,Rose,1,New,380,11.78,,20260423-090129.818
ord908,908,Lotus,2,Pfill,530,33.26,,20260423-090129.818
ord892,892,Lotus,1,Fill,530,33.26,,20260423-090129.818
ord909,909,Orchid,2,Fill,80,31.36,,20260423-090129.818
ord847,847,Orchid,1,Pfill,80,31.36,,20260423-090129.818
ord910,910,Orchid,1,New,240,17.43,,20260423-090129.818
ord911,911,Lotus,2,New,430,37.28,,20260423-090129.818
ord912,912,Lavender,1,Pfill,310,37.54,,20260423-090129.818
ord884,884,Lavender,2,Fill,310,37.54,,20260423-090129.818
ord912,912,Lavender,1,Fill,450,38.87,,20260423-090129.818
ord139,139,Lavender,2,Pfill,450,38.87,,20260423-090129.818
ord913,913,Tulip,2,Fill,950,15.74,,20260423-090129.818
ord841,841,Tulip,1,Fill,950,15.74,,20260423-090129.818
ord914,914,Lavender,1,Pfill,50,38.87,,20260423-090129.818
ord139,139,Lavender,2,Fill,50,38.87,,20260423-090129.818
ord914,914,Lavender,1,Fill,30,39.64,,20260423-090129.818
ord118,118,Lavender,2,Pfill,30,39.64,,20260423-090129.818
ord915,915,Lavender,2,New,710,45.24,,20260423-090129.818
ord916,916,Lavender,1,Pfill,540,39.64,,20260423-090129.818
ord118,118,Lavender,2,Fill,540,39.64,,20260423-090129.818
ord916,916,Lavender,1,Fill,270,40.00,,20260423-090129.818
ord154,154,Lavender,2,Pfill,270,40.00,,20260423-090129.818
ord917,917,Rose,1,New,130,12.93,,20260423-090129.818
ord918,918,Lavender,1,New,880,11.35,,20260423-090129.818
ord919,919,Lavender,2,Pfill,340,26.82,,20260423-090129.818
ord723,723,Lavender,1,Fill,340,26.82,,20260423-090129.818
ord920,920,Rose,2,Fill,110,39.09,,20260423-090129.818
ord906,906,Rose,1,Pfill,110,39.09,,20260423-090129.818
ord921,921,Lotus,1,New,1000,17.92,,20260423-090129.818
ord922,922,Rose,1,Fill,210,41.17,,20260423-090129.818
ord401,401,Rose,2,Pfill,210,41.17,,20260423-090129.818
ord923,923,Lotus,1,Pfill,460,28.69,,20260423-090129.818
ord908,908,Lotus,2,Fill,460,28.69,,20260423-090129.818
ord924,924,Lotus,2,Pfill,540,30.53,,20260423-090129.818
ord923,923,Lotus,1,Fill,540,30.53,,20260423-090129.818
ord924,924,Lotus,2,Fill,90,28.46,,20260423-090129.818
ord901,901,Lotus,1,Pfill,90,28.46,,20260423-090129.818
ord925,925,Tulip,1,Pfill,190,26.26,,20260423-090129.818
ord898,898,Tulip,2,Fill,190,26.26,,20260423-090129.818
ord925,925,Tulip,1,Pfill,580,32.55,,20260423-090129.818
ord854,854,Tulip,2,Fill,580,32.55,,20260423-090129.818
ord925,925,Tulip,1,Fill,140,33.42,,20260423-090129.818
ord811,811,Tulip,2,Pfill,140,33.42,,20260423-090129.818
ord926,926,Lavender,1,Pfill,180,26.36,,20260423-090129.818
ord919,919,Lavender,2,Fill,180,26.36,,20260423-090129.818
ord927,927,Tulip,2,New,180,36.05,,20260423-090129.818
ord928,928,Lotus,1,New,370,15.37,,20260423-090129.818
ord929,929,Tulip,1,New,520,23.09,,20260423-090129.819
ord930,930,Tulip,1,New,340,17.88,,20260423-090129.819
ord931,931,Rose,2,Fill,440,39.09,,20260423-090129.819
ord906,906,Rose,1,Pfill,440,39.09,,20260423-090129.819
ord932,932,Rose,1,Fill,420,41.17,,20260423-090129.819
ord401,401,Rose,2,Pfill,420,41.17,,20260423-090129.819
ord933,933,Tulip,2,New,660,33.01,,20260423-090129.819
ord934,934,Orchid,1,New,460,15.80,,20260423-090129.819
ord935,935,Lotus,2,New,420,44.54,,20260423-090129.819
ord936,936,Lavender,1,New,750,34.85,,20260423-090129.819
ord937,937,Lavender,1,New,990,22.96,,20260423-090129.819
ord938,938,Tulip,1,New,800,11.63,,20260423-090129.819
ord939,939,Orchid,2,New,50,38.61,,20260423-090129.819
ord940,940,Lotus,1,Pfill,430,37.28,,20260423-090129.819
ord911,911,Lotus,2,Fill,430,37.28,,20260423-090129.819
ord941,941,Tulip,1,Fill,230,33.01,,20260423-090129.819
ord933,933,Tulip,2,Pfill,230,33.01,,20260423-090129.819
ord942,942,Tulip,1,New,780,15.83,,20260423-090129.819
ord943,943,Rose,1,New,690,40.91,,20260423-090129.819
ord944,944,Lavender,1,Pfill,140,40.00,,20260423-090129.819
ord154,154,Lavender,2,Fill,140,40.00,,20260423-090129.819
ord944,944,Lavender,1,Pfill,220,40.30,,20260423-090129.819
ord45,45,Lavender,2,Fill,220,40.30,,20260423-090129.819
ord944,944,Lavender,1,Pfill,260,40.80,,20260423-090129.819
ord594,594,Lavender,2,Fill,260,40.80,,20260423-090129.819
ord944,944,Lavender,1,Pfill,160,40.93,,20260423-090129.819
ord253,253,Lavender,2,Fill,160,40.93,,20260423-090129.819
ord944,944,Lavender,1,Fill,40,42.11,,20260423-090129.819
ord79,79,Lavender,2,Pfill,40,42.11,,20260423-090129.819
ord945,945,Lotus,2,New,130,44.66,,20260423-090129.819
ord946,946,Tulip,2,New,790,42.95,,20260423-090129.819
ord947,947,Orchid,2,Fill,210,31.36,,20260423-090129.819
ord847,847,Orchid,1,Pfill,210,31.36,,20260423-090129.819
ord948,948,Lavender,1,New,800,16.07,,20260423-090129.819
ord949,949,Lavender,1,New,180,31.98,,20260423-090129.819
ord950,950,Lotus,1,Pfill,180,39.49,,20260423-090129.819
ord305,305,Lotus,2,Fill,180,39.49,,20260423-090129.819
ord950,950,Lotus,1,Pfill,780,40.20,,20260423-090129.819
ord551,551,Lotus,2,Fill,780,40.20,,20260423-090129.819
ord951,951,Lavender,1,Pfill,690,42.11,,20260423-090129.819
ord79,79,Lavender,2,Fill,690,42.11,,20260423-090129.819
ord951,951,Lavender,1,Fill,90,42.24,,20260423-090129.819
ord542,542,Lavender,2,Pfill,90,42.24,,20260423-090129.819
ord952,952,Tulip,2,New,640,25.65,,20260423-090129.819
ord953,953,Orchid,1,Fill,100,34.22,,20260423-090129.819
ord877,877,Orchid,2,Pfill,100,34.22,,20260423-090129.819
ord954,954,Tulip,2,Fill,80,23.09,,20260423-090129.819
ord929,929,Tulip,1,Pfill,80,23.09,,20260423-090129.819
ord955,955,Lotus,2,Pfill,20,42.07,,20260423-090129.819
ord950,950,Lotus,1,Fill,20,42.07,,20260423-090129.819
ord955,955,Lotus,2,Fill,110,37.85,,20260423-090129.819
ord940,940,Lotus,1,Pfill,110,37.85,,20260423-090129.819
ord956,956,Lotus,2,New,770,47.84,,20260423-090129.819
ord957,957,Orchid,1,New,10,26.48,,20260423-090129.819
ord958,958,Tulip,1,Pfill,640,25.65,,20260423-090129.819
ord952,952,Tulip,2,Fill,640,25.65,,20260423-090129.819
ord958,958,Tulip,1,Fill,360,33.01,,20260423-090129.819
ord933,933,Tulip,2,Pfill,360,33.01,,20260423-090129.819
ord959,959,Tulip,2,New,30,31.85,,20260423-090129.819
ord960,960,Lavender,1,New,590,17.45,,20260423-090129.819
ord961,961,Orchid,1,Pfill,320,34.22,,20260423-090129.819
ord877,877,Orchid,2,Fill,320,34.22,,20260423-090129.819
ord961,961,Orchid,1,Pfill,50,38.61,,20260423-090129.819
ord939,939,Orchid,2,Fill,50,38.61,,20260423-090129.819
ord961,961,Orchid,1,Pfill,380,40.15,,20260423-090129.819
ord213,213,Orchid,2,Fill,380,40.15,,20260423-090129.819
ord961,961,Orchid,1,Fill,80,40.72,,20260423-090129.819
ord861,861,Orchid,2,Pfill,80,40.72,,20260423-090129.819
ord962,962,Lotus,2,Pfill,150,37.85,,20260423-090129.819
ord940,940,Lotus,1,Fill,150,37.85,,20260423-090129.819
ord962,962,Lotus,2,Fill,360,28.46,,20260423-090129.819
ord901,901,Lotus,1,Pfill,360,28.46,,20260423-090129.819
ord963,963,Rose,1,Pfill,20,41.17,,20260423-090129.819
ord401,401,Rose,2,Fill,20,41.17,,20260423-090129.819
ord963,963,Rose,1,Pfill,330,41.58,,20260423-090129.819
ord876,876,Rose,2,Fill,330,41.58,,20260423-090129.819
ord963,963,Rose,1,Pfill,220,41.66,,20260423-090129.819
ord240,240,Rose,2,Fill,220,41.66,,20260423-090129.819
ord963,963,Rose,1,Fill,100,41.75,,20260423-090129.819
ord408,408,Rose,2,Pfill,100,41.75,,20260423-090129.819
ord964,964,Lavender,1,Pfill,820,42.24,,20260423-090129.819
ord542,542,Lavender,2,Fill,820,42.24,,20260423-090129.819
ord964,964,Lavender,1,Fill,180,43.27,,20260423-090129.819
ord533,533,Lavender,2,Pfill,180,43.27,,20260423-090129.819
ord965,965,Tulip,1,Pfill,30,31.85,,20260423-090129.819
ord959,959,Tulip,2,Fill,30,31.85,,20260423-090129.819
ord965,965,Tulip,1,Pfill,70,33.01,,20260423-090129.819
ord933,933,Tulip,2,Fill,70,33.01,,20260423-090129.819
ord965,965,Tulip,1,Pfill,580,33.42,,20260423-090129.819
ord811,811,Tulip,2,Fill,580,33.42,,20260423-090129.819
ord965,965,Tulip,1,Fill,120,35.01,,20260423-090129.819
ord869,869,Tulip,2,Pfill,120,35.01,,20260423-090129.819
ord966,966,Tulip,2,Fill,130,23.09,,20260423-090129.819
ord929,929,Tulip,1,Pfill,130,23.09,,20260423-090129.819
ord967,967,Orchid,2,New,270,33.13,,20260423-090129.819
ord968,968,Tulip,2,Fill,310,23.09,,20260423-090129.819
ord929,929,Tulip,1,Fill,310,23.09,,20260423-090129.819
ord969,969,Lavender,1,New,910,26.69,,20260423-090129.819
ord970,970,Orchid,1,Pfill,270,33.13,,20260423-090129.819
ord967,967,Orchid,2,Fill,270,33.13,,20260423-090129.819
ord971,971,Lotus,2,Pfill,30,28.46,,20260423-090129.819
ord901,901,Lotus,1,Fill,30,28.46,,20260423-090129.819
ord971,971,Lotus,2,Fill,830,26.91,,20260423-090129.819
ord851,851,Lotus,1,Pfill,830,26.91,,20260423-090129.819
ord972,972,Orchid,2,New,250,40.02,,20260423-090129.819
ord973,973,Orchid,1,New,770,19.36,,20260423-090129.819
ord974,974,Rose,2,Fill,670,40.91,,20260423-090129.819
ord943,943,Rose,1,Pfill,670,40.91,,20260423-090129.819
ord975,975,Rose,1,New,160,23.87,,20260423-090129.819
ord976,976,Rose,1,New,430,32.05,,20260423-090129.820
ord977,977,Rose,2,Pfill,20,40.91,,20260423-090129.820
ord943,943,Rose,1,Fill,20,40.91,,20260423-090129.820
ord977,977,Rose,2,Pfill,330,39.09,,20260423-090129.820
ord906,906,Rose,1,Fill,330,39.09,,20260423-090129.820
ord977,977,Rose,2,Fill,360,32.05,,20260423-090129.820
ord976,976,Rose,1,Pfill,360,32.05,,20260423-090129.820
ord978,978,Lotus,1,New,540,42.40,,20260423-090129.820
ord979,979,Rose,1,New,80,34.09,,20260423-090129.820
ord980,980,Orchid,1,New,790,33.14,,20260423-090129.820
ord981,981,Lavender,1,New,40,15.74,,20260423-090129.820
ord982,982,Lavender,1,Fill,60,43.27,,20260423-090129.820
ord533,533,Lavender,2,Pfill,60,43.27,,20260423-090129.820
ord983,983,Orchid,1,Pfill,250,40.02,,20260423-090129.820
ord972,972,Orchid,2,Fill,250,40.02,,20260423-090129.820
ord983,983,Orchid,1,Fill,430,40.72,,20260423-090129.820
ord861,861,Orchid,2,Pfill,430,40.72,,20260423-090129.820
ord984,984,Rose,2,Pfill,80,34.09,,20260423-090129.820
ord979,979,Rose,1,Fill,80,34.09,,20260423-090129.820
ord984,984,Rose,2,Pfill,70,32.05,,20260423-090129.820
ord976,976,Rose,1,Fill,70,32.05,,20260423-090129.820
ord984,984,Rose,2,Pfill,460,30.94,,20260423-090129.820
ord882,882,Rose,1,Fill,460,30.94,,20260423-090129.820
ord984,984,Rose,2,Fill,30,29.33,,20260423-090129.820
ord837,837,Rose,1,Pfill,30,29.33,,20260423-090129.820
ord985,985,Rose,1,New,900,16.64,,20260423-090129.820
ord986,986,Rose,2,New,830,35.30,,20260423-090129.820
ord987,987,Lavender,1,Pfill,350,43.27,,20260423-090129.820
ord533,533,Lavender,2,Fill,350,43.27,,20260423-090129.820
ord987,987,Lavender,1,Pfill,530,44.31,,20260423-090129.820
ord825,825,Lavender,2,Fill,530,44.31,,20260423-090129.820
ord987,987,Lavender,1,Pfill,10,44.43,,20260423-090129.820
ord689,689,Lavender,2,Fill,10,44.43,,20260423-090129.820
ord987,987,Lavender,1,Fill,50,44.52,,20260423-090129.820
ord330,330,Lavender,2,Pfill,50,44.52,,20260423-090129.820
ord988,988,Orchid,1,New,950,22.24,,20260423-090129.820
ord989,989,Lavender,2,Fill,720,34.85,,20260423-090129.820
ord936,936,Lavender,1,Pfill,720,34.85,,20260423-090129.820
ord990,990,Tulip,1,Fill,430,35.01,,20260423-090129.820
ord869,869,Tulip,2,Pfill,430,35.01,,20260423-090129.820
ord991,991,Orchid,2,Pfill,280,37.33,,20260423-090129.820
ord970,970,Orchid,1,Fill,280,37.33,,20260423-090129.820
ord991,991,Orchid,2,Fill,580,33.14,,20260423-090129.820
ord980,980,Orchid,1,Pfill,580,33.14,,20260423-090129.820
ord992,992,Tulip,2,New,130,31.03,,20260423-090129.820
ord993,993,Lavender,2,New,180,36.63,,20260423-090129.820
ord994,994,Tulip,1,New,570,24.35,,20260423-090129.820
ord995,995,Tulip,1,Pfill,130,31.03,,20260423-090129.820
ord992,992,Tulip,2,Fill,130,31.03,,20260423-090129.820
ord995,995,Tulip,1,Pfill,440,35.01,,20260423-090129.820
ord869,869,Tulip,2,Fill,440,35.01,,20260423-090129.820
ord995,995,Tulip,1,Pfill,180,36.05,,20260423-090129.820
ord927,927,Tulip,2,Fill,180,36.05,,20260423-090129.820
ord995,995,Tulip,1,Fill,70,36.65,,20260423-090129.820
ord417,417,Tulip,2,Pfill,70,36.65,,20260423-090129.820
ord996,996,Orchid,1,New,140,34.70,,20260423-090129.820
ord997,997,Tulip,2,New,510,44.31,,20260423-090129.820
ord998,998,Orchid,1,New,630,10.45,,20260423-090129.820
ord999,999,Lotus,2,New,250,46.74,,20260423-090129.820
ord1000,1000,Rose,1,New,100,19.96,,20260423-090129.820
